0; Time; S1posx; S1posy; S1posz; S2posx; S2posy; S2posz; S3posx; S3posy; S3posz; S4posx; S4posy; S4posz; S5posx; S5posy; S5posz; 
1821; 18.2; -0.009816656; 1.846402; 0.05446102; 0.07317476; 1.327464; -0.1852599; -0.101618; 1.220387; -0.1709267; 0.002946979; 0.09227097; -1.040246; -0.3755936; 0.01649058; -0.9260837; 
1822; 18.21; -0.01228754; 1.846668; 0.05543238; 0.07880215; 1.333952; -0.1851374; -0.1079285; 1.226377; -0.1671006; 0.002945331; 0.09231557; -1.040225; -0.3755924; 0.01648211; -0.9260839; 
1823; 18.22; -0.01494553; 1.84704; 0.05685517; 0.08467784; 1.335262; -0.1852484; -0.1129596; 1.231919; -0.1671219; 0.002924562; 0.09226348; -1.040256; -0.3756014; 0.01648501; -0.9260799; 
1824; 18.23; -0.01755855; 1.847571; 0.05870333; 0.09033599; 1.329578; -0.188254; -0.1176908; 1.239701; -0.1677607; 0.00293005; 0.09226351; -1.040251; -0.3756022; 0.01651192; -0.9261062; 
1825; 18.24; -0.02009836; 1.848269; 0.06111883; 0.09459705; 1.316019; -0.1944862; -0.1222877; 1.24608; -0.1684236; 0.00295708; 0.09234432; -1.040235; -0.3755944; 0.01648089; -0.9260855; 
1826; 18.25; -0.02246519; 1.849083; 0.06412343; 0.09658697; 1.298321; -0.2008179; -0.1263074; 1.254492; -0.1713811; 0.002941318; 0.09227134; -1.040256; -0.3755863; 0.01650391; -0.9260815; 
1827; 18.26; -0.02246519; 1.849083; 0.06412343; 0.09658697; 1.298321; -0.2008179; -0.1263074; 1.254492; -0.1713811; 0.002941318; 0.09227134; -1.040256; -0.3755863; 0.01650391; -0.9260815; 
1828; 18.27; -0.02708051; 1.851153; 0.07121715; 0.09741245; 1.254804; -0.2105497; -0.1318738; 1.270947; -0.1758325; 0.002950252; 0.09227777; -1.040244; -0.3756051; 0.01649151; -0.9260776; 
1829; 18.28; -0.02708051; 1.851153; 0.07121715; 0.09741245; 1.254804; -0.2105497; -0.1318738; 1.270947; -0.1758325; 0.002950252; 0.09227777; -1.040244; -0.3756051; 0.01649151; -0.9260776; 
1830; 18.29; -0.02975362; 1.853426; 0.08025399; 0.09026735; 1.208661; -0.2093525; -0.136919; 1.287703; -0.1799847; 0.002937077; 0.09227319; -1.04026; -0.3755907; 0.0164846; -0.9260826; 
1831; 18.3; -0.03076157; 1.85457; 0.08469521; 0.08731325; 1.193992; -0.2042068; -0.1392976; 1.294046; -0.1812256; 0.002947416; 0.09234374; -1.040256; -0.3756026; 0.01647319; -0.9260911; 
1832; 18.31; -0.03076157; 1.85457; 0.08469521; 0.08731325; 1.193992; -0.2042068; -0.1392976; 1.294046; -0.1812256; 0.002947416; 0.09234374; -1.040256; -0.3756026; 0.01647319; -0.9260911; 
1833; 18.32; -0.03176894; 1.856576; 0.093601; 0.08635858; 1.188328; -0.1940927; -0.1394834; 1.300461; -0.1805762; 0.002944005; 0.09228656; -1.040267; -0.3756028; 0.01648636; -0.9260771; 
1834; 18.33; -0.03184807; 1.857426; 0.09783264; 0.08529885; 1.191768; -0.190581; -0.1383024; 1.299642; -0.1805658; 0.002937779; 0.09231852; -1.040227; -0.3755959; 0.01649353; -0.926098; 
1835; 18.34; -0.03184807; 1.857426; 0.09783264; 0.08529885; 1.191768; -0.190581; -0.1383024; 1.299642; -0.1805658; 0.002937779; 0.09231852; -1.040227; -0.3755959; 0.01649353; -0.926098; 
1836; 18.35; -0.03109267; 1.858804; 0.1055619; 0.07968701; 1.206552; -0.1876824; -0.135979; 1.289683; -0.1829835; 0.002940753; 0.09228496; -1.040242; -0.3755961; 0.01648841; -0.9260785; 
1837; 18.36; -0.03031487; 1.859358; 0.1088445; 0.07404236; 1.218681; -0.1881077; -0.1356147; 1.281027; -0.1867862; 0.002945069; 0.0923117; -1.040234; -0.3756106; 0.01648758; -0.9261065; 
1838; 18.37; -0.02938492; 1.859861; 0.1116857; 0.06835882; 1.233136; -0.1886621; -0.1343534; 1.269372; -0.1903254; 0.002954346; 0.09231462; -1.040232; -0.3755938; 0.01648373; -0.9260843; 
1839; 18.38; -0.0282185; 1.860369; 0.1140876; 0.06324098; 1.250344; -0.1895885; -0.1324455; 1.255199; -0.1924749; 0.002941307; 0.09227221; -1.040261; -0.375591; 0.01647713; -0.9260828; 
1840; 18.39; -0.02701158; 1.860805; 0.1160273; 0.05883625; 1.269236; -0.1907248; -0.1301155; 1.239798; -0.193499; 0.002950179; 0.09226184; -1.04025; -0.3755953; 0.01648591; -0.9260837; 
1841; 18.4; -0.02570851; 1.861195; 0.1174861; 0.05611617; 1.288914; -0.1923818; -0.1276205; 1.223584; -0.1913144; 0.002950939; 0.0923093; -1.040233; -0.3755937; 0.01646759; -0.9260771; 
1842; 18.41; -0.02570851; 1.861195; 0.1174861; 0.05611617; 1.288914; -0.1923818; -0.1276205; 1.223584; -0.1913144; 0.002950939; 0.0923093; -1.040233; -0.3755937; 0.01646759; -0.9260771; 
1843; 18.42; -0.02308063; 1.862046; 0.118982; 0.05692615; 1.325971; -0.1973313; -0.1211805; 1.210303; -0.193306; 0.002956218; 0.0923556; -1.040264; -0.3755938; 0.01649427; -0.9261101; 
1844; 18.43; -0.02308063; 1.862046; 0.118982; 0.05692615; 1.325971; -0.1973313; -0.1211805; 1.210303; -0.193306; 0.002956218; 0.0923556; -1.040264; -0.3755938; 0.01649427; -0.9261101; 
1845; 18.44; -0.02062878; 1.862862; 0.1189092; 0.06084639; 1.354406; -0.1994074; -0.1231323; 1.225564; -0.1849635; 0.002952898; 0.09234335; -1.040254; -0.3755946; 0.01649569; -0.9261072; 
1846; 18.45; -0.0194714; 1.863246; 0.1182975; 0.06180109; 1.359072; -0.1992192; -0.1275514; 1.23786; -0.1855995; 0.002942823; 0.09226573; -1.040259; -0.375584; 0.01647994; -0.9260787; 
1847; 18.46; -0.01835234; 1.863561; 0.1174523; 0.06281625; 1.353245; -0.2039459; -0.1317294; 1.252473; -0.1876869; 0.002947088; 0.09227501; -1.040258; -0.3755923; 0.0165045; -0.9260983; 
1848; 18.47; -0.0174239; 1.863825; 0.1162984; 0.06016169; 1.339104; -0.2104182; -0.1352568; 1.270806; -0.1905873; 0.002944925; 0.09227625; -1.04025; -0.3755821; 0.01648904; -0.9260829; 
1849; 18.48; -0.01676219; 1.863962; 0.1149543; 0.0554723; 1.320359; -0.2167661; -0.1383975; 1.291665; -0.1938522; 0.00295627; 0.0923235; -1.040233; -0.3755941; 0.01648604; -0.9260689; 
1850; 18.49; -0.01630875; 1.864071; 0.1133013; 0.04941227; 1.297866; -0.221163; -0.142277; 1.315133; -0.1976094; 0.00294008; 0.09231425; -1.040239; -0.3755921; 0.01649066; -0.9261006; 
1851; 18.5; -0.01604604; 1.864045; 0.1115317; 0.04326557; 1.27362; -0.2219571; -0.1475619; 1.341436; -0.2014825; 0.00294888; 0.09226546; -1.040251; -0.3755849; 0.0164772; -0.9260901; 
1852; 18.51; -0.01617547; 1.863903; 0.109728; 0.03726517; 1.24764; -0.2194485; -0.1550116; 1.369492; -0.2048808; 0.002938741; 0.0922752; -1.040261; -0.3755955; 0.01648158; -0.9261088; 
1853; 18.52; -0.01660893; 1.863608; 0.1080009; 0.03276786; 1.22247; -0.2133929; -0.1642716; 1.399901; -0.2074283; 0.002979482; 0.09237456; -1.040275; -0.3755947; 0.01647932; -0.9260776; 
1854; 18.53; -0.01660893; 1.863608; 0.1080009; 0.03276786; 1.22247; -0.2133929; -0.1642716; 1.399901; -0.2074283; 0.002979482; 0.09237456; -1.040275; -0.3755947; 0.01647932; -0.9260776; 
1855; 18.54; -0.01822275; 1.862806; 0.1050819; 0.02925417; 1.182854; -0.1908412; -0.1888522; 1.464398; -0.2069418; 0.002946867; 0.09227608; -1.040249; -0.3756011; 0.01647911; -0.9260807; 
1856; 18.55; -0.01939463; 1.862295; 0.1038401; 0.02925026; 1.172438; -0.1785075; -0.2022401; 1.497048; -0.2020411; 0.00293225; 0.09227496; -1.040264; -0.3755991; 0.01650286; -0.9260997; 
1857; 18.56; -0.01939463; 1.862295; 0.1038401; 0.02925026; 1.172438; -0.1785075; -0.2022401; 1.497048; -0.2020411; 0.00293225; 0.09227496; -1.040264; -0.3755991; 0.01650286; -0.9260997; 
1858; 18.57; -0.02222562; 1.861234; 0.101443; 0.0295768; 1.160859; -0.1602444; -0.226314; 1.556126; -0.187406; 0.002949907; 0.09228506; -1.040248; -0.3755983; 0.01648085; -0.9260794; 
1859; 18.58; -0.02398009; 1.860622; 0.1001405; 0.02878093; 1.158829; -0.1509816; -0.2369127; 1.58076; -0.1787653; 0.002933876; 0.09227272; -1.040259; -0.3755846; 0.01649494; -0.9260807; 
1860; 18.59; -0.02605609; 1.859959; 0.0986068; 0.02720794; 1.158294; -0.140722; -0.2461225; 1.602219; -0.1710347; 0.002952258; 0.09233287; -1.040227; -0.3755932; 0.01648527; -0.9260755; 
1861; 18.6; -0.02829893; 1.859274; 0.09680333; 0.02458169; 1.159577; -0.1300925; -0.2554506; 1.620445; -0.1645313; 0.002973396; 0.09237699; -1.040276; -0.375596; 0.01648385; -0.9260783; 
1862; 18.61; -0.03070774; 1.858526; 0.09471787; 0.02095355; 1.162075; -0.1201053; -0.2653491; 1.636787; -0.1596742; 0.002948057; 0.09226726; -1.040247; -0.3756054; 0.01648664; -0.9260774; 
1863; 18.62; -0.03350801; 1.857637; 0.09258607; 0.01832163; 1.165481; -0.1112375; -0.2754509; 1.650794; -0.1573257; 0.002947605; 0.09228252; -1.040246; -0.3756022; 0.01648116; -0.9260837; 
1864; 18.63; -0.03585577; 1.856734; 0.09033446; 0.0159912; 1.17062; -0.1037864; -0.2869252; 1.664414; -0.1582541; 0.002961059; 0.09234268; -1.040236; -0.3755909; 0.01647913; -0.9260764; 
1865; 18.64; -0.0379016; 1.855829; 0.08810256; 0.01411336; 1.17718; -0.09703577; -0.3002065; 1.679099; -0.1613994; 0.002940573; 0.0922659; -1.040253; -0.3756016; 0.01648644; -0.9260787; 
1866; 18.65; -0.0397394; 1.854793; 0.08586964; 0.01271805; 1.184213; -0.09132089; -0.3150697; 1.692426; -0.1677165; 0.002945406; 0.09228517; -1.040243; -0.3756021; 0.01648069; -0.926073; 
1867; 18.66; -0.0397394; 1.854793; 0.08586964; 0.01271805; 1.184213; -0.09132089; -0.3150697; 1.692426; -0.1677165; 0.002945406; 0.09228517; -1.040243; -0.3756021; 0.01648069; -0.926073; 
1868; 18.67; -0.04225342; 1.852813; 0.08160467; 0.01138336; 1.199845; -0.08124806; -0.348933; 1.713498; -0.1880242; 0.002939636; 0.09225075; -1.040268; -0.3755949; 0.01647901; -0.9260836; 
1869; 18.68; -0.04295388; 1.851865; 0.07949275; 0.01119183; 1.20796; -0.07727367; -0.3678854; 1.721507; -0.2011314; 0.002943447; 0.0923238; -1.04023; -0.375578; 0.0164982; -0.9260963; 
1870; 18.69; -0.04340667; 1.851076; 0.07746678; 0.01155106; 1.217012; -0.07370299; -0.3880298; 1.726586; -0.2161188; 0.002937293; 0.09227051; -1.040262; -0.375597; 0.01648044; -0.9260783; 
1871; 18.7; -0.04333442; 1.850504; 0.07536279; 0.01229153; 1.226823; -0.07076105; -0.4088652; 1.728258; -0.2324486; 0.002950316; 0.0923681; -1.040268; -0.3755965; 0.0164868; -0.9260785; 
1872; 18.71; -0.0428017; 1.850023; 0.0732007; 0.01326724; 1.237183; -0.06898885; -0.4299709; 1.725516; -0.2492491; 0.002942973; 0.09228031; -1.040249; -0.3755994; 0.01651086; -0.9261063; 
1873; 18.72; -0.04181365; 1.849717; 0.07155511; 0.01445882; 1.24774; -0.06854468; -0.4497187; 1.718069; -0.2660407; 0.002946968; 0.09226894; -1.040257; -0.3756104; 0.01649314; -0.9260821; 
1874; 18.73; -0.04181365; 1.849717; 0.07155511; 0.01445882; 1.24774; -0.06854468; -0.4497187; 1.718069; -0.2660407; 0.002946968; 0.09226894; -1.040257; -0.3756104; 0.01649314; -0.9260821; 
1875; 18.74; -0.03841226; 1.849376; 0.06877023; 0.01776131; 1.269342; -0.06974854; -0.476052; 1.689436; -0.297653; 0.002954031; 0.09234524; -1.040232; -0.3755904; 0.01650052; -0.9261066; 
1876; 18.75; -0.03616658; 1.84974; 0.06769449; 0.01977818; 1.280697; -0.07148811; -0.4765728; 1.674776; -0.3059168; 0.002935741; 0.09228086; -1.040253; -0.3756098; 0.01650019; -0.9260957; 
1877; 18.76; -0.03616658; 1.84974; 0.06769449; 0.01977818; 1.280697; -0.07148811; -0.4765728; 1.674776; -0.3059168; 0.002935741; 0.09228086; -1.040253; -0.3756098; 0.01650019; -0.9260957; 
1878; 18.77; -0.03086908; 1.850765; 0.06648502; 0.02407332; 1.302276; -0.07511541; -0.4648439; 1.665399; -0.3008704; 0.00296516; 0.09229934; -1.04028; -0.3756055; 0.0164919; -0.9260987; 
1879; 18.78; -0.03086908; 1.850765; 0.06648502; 0.02407332; 1.302276; -0.07511541; -0.4648439; 1.665399; -0.3008704; 0.00296516; 0.09229934; -1.04028; -0.3756055; 0.0164919; -0.9260987; 
1880; 18.79; -0.02772796; 1.851323; 0.06602437; 0.0266733; 1.312482; -0.07750453; -0.4600409; 1.666836; -0.2937423; 0.002949957; 0.09232682; -1.040228; -0.3756003; 0.01650399; -0.9261046; 
1881; 18.8; -0.02425224; 1.851912; 0.06565885; 0.02946588; 1.322034; -0.08053309; -0.4571225; 1.669857; -0.2856374; 0.002945133; 0.0922606; -1.040259; -0.3755884; 0.01651186; -0.9260942; 
1882; 18.81; -0.01718033; 1.852628; 0.06486739; 0.03690512; 1.340507; -0.08833747; -0.4582433; 1.674865; -0.2723238; 0.002959585; 0.09225756; -1.040243; -0.3756042; 0.01650372; -0.9261069; 
1883; 18.82; -0.0126581; 1.853286; 0.06477119; 0.04170952; 1.349864; -0.09325929; -0.4587836; 1.678192; -0.2657228; 0.00294092; 0.0922648; -1.040257; -0.3755961; 0.01652225; -0.926092; 
1884; 18.83; -0.00850361; 1.853564; 0.06436186; 0.04716468; 1.358648; -0.09856112; -0.4552246; 1.681263; -0.2601278; 0.002950061; 0.09228498; -1.040283; -0.3755936; 0.01650982; -0.9260973; 
1885; 18.84; -0.004582061; 1.853666; 0.06400102; 0.05287509; 1.367222; -0.1043523; -0.4487715; 1.681672; -0.2572489; 0.002938204; 0.09227341; -1.040239; -0.37559; 0.01651063; -0.9260736; 
1886; 18.85; 1.438942E-05; 1.853802; 0.0631962; 0.05924105; 1.37577; -0.1106668; -0.4400935; 1.678647; -0.2548143; 0.002974919; 0.09238289; -1.040268; -0.3756051; 0.01649809; -0.926097; 
1887; 18.86; 0.00416956; 1.853595; 0.06270708; 0.06590092; 1.384038; -0.1173199; -0.4311174; 1.672855; -0.2527431; 0.002950347; 0.09228766; -1.040253; -0.3755957; 0.01649615; -0.9261022; 
1888; 18.87; 0.008211147; 1.853205; 0.06228734; 0.07290788; 1.391191; -0.1243838; -0.4215483; 1.664679; -0.2512652; 0.002950044; 0.09227528; -1.040247; -0.3755948; 0.01649765; -0.9260975; 
1889; 18.88; 0.01185602; 1.852827; 0.06204016; 0.08017205; 1.397557; -0.1319735; -0.4103379; 1.653594; -0.2489379; 0.002932229; 0.09226669; -1.040262; -0.3755913; 0.01648066; -0.9260743; 
1890; 18.89; 0.01571211; 1.852385; 0.06152609; 0.08704753; 1.402473; -0.1396595; -0.39858; 1.64069; -0.246463; 0.002942371; 0.0922818; -1.040254; -0.375589; 0.01647597; -0.9260744; 
1891; 18.9; 0.01929566; 1.851788; 0.06112897; 0.09423473; 1.405333; -0.1484715; -0.3858409; 1.626211; -0.2426531; 0.002943706; 0.09226409; -1.040253; -0.3755931; 0.01648902; -0.9260781; 
1892; 18.91; 0.01929566; 1.851788; 0.06112897; 0.09423473; 1.405333; -0.1484715; -0.3858409; 1.626211; -0.2426531; 0.002943706; 0.09226409; -1.040253; -0.3755931; 0.01648902; -0.9260781; 
1893; 18.92; 0.025607; 1.850549; 0.0601435; 0.1072953; 1.401735; -0.1681673; -0.3597603; 1.593732; -0.233994; 0.002942012; 0.09224494; -1.040259; -0.3755998; 0.01649591; -0.9260847; 
1894; 18.93; 0.02814436; 1.850002; 0.05972043; 0.1116492; 1.393527; -0.1794344; -0.3459071; 1.575997; -0.2295361; 0.002948672; 0.0922922; -1.040254; -0.3755992; 0.01648338; -0.9260803; 
1895; 18.94; 0.02814436; 1.850002; 0.05972043; 0.1116492; 1.393527; -0.1794344; -0.3459071; 1.575997; -0.2295361; 0.002948672; 0.0922922; -1.040254; -0.3755992; 0.01648338; -0.9260803; 
1896; 18.95; 0.03187731; 1.849138; 0.05935504; 0.111616; 1.361475; -0.2057392; -0.3152747; 1.53902; -0.2202325; 0.002949046; 0.0922697; -1.040254; -0.3756076; 0.01647881; -0.9260812; 
1897; 18.96; 0.03187731; 1.849138; 0.05935504; 0.111616; 1.361475; -0.2057392; -0.3152747; 1.53902; -0.2202325; 0.002949046; 0.0922697; -1.040254; -0.3756076; 0.01647881; -0.9260812; 
1898; 18.97; 0.03381186; 1.848686; 0.05961391; 0.09883022; 1.313095; -0.2271224; -0.2852072; 1.506334; -0.2086079; 0.002944736; 0.09227157; -1.040246; -0.3755937; 0.0165104; -0.9260967; 
1899; 18.98; 0.03408698; 1.848578; 0.05988703; 0.09003697; 1.28723; -0.2324437; -0.2717025; 1.491922; -0.2018328; 0.002950324; 0.09228173; -1.04026; -0.3755905; 0.01650818; -0.9261058; 
1900; 18.99; 0.03398331; 1.848611; 0.06031643; 0.08108403; 1.261294; -0.2334828; -0.2589146; 1.478128; -0.1955022; 0.002947586; 0.09229615; -1.040283; -0.3755925; 0.0165041; -0.9261039; 
1901; 19; 0.03348519; 1.848665; 0.06072846; 0.07375196; 1.238651; -0.2303986; -0.2459584; 1.465106; -0.1895494; 0.002951309; 0.09227132; -1.040256; -0.3756061; 0.01649166; -0.9261007; 
1902; 19.01; 0.03265321; 1.848793; 0.06120777; 0.0693556; 1.221555; -0.2236101; -0.2328; 1.45276; -0.1835455; 0.002933541; 0.09226361; -1.040256; -0.375598; 0.01648637; -0.9260701; 
1903; 19.02; 0.03156989; 1.848985; 0.06174129; 0.06832471; 1.212369; -0.215896; -0.2194116; 1.440401; -0.1780732; 0.002955687; 0.09227955; -1.040255; -0.3755961; 0.01651031; -0.9260966; 
1904; 19.03; 0.03022852; 1.849253; 0.06233103; 0.06847654; 1.208324; -0.2102111; -0.2058226; 1.426869; -0.1735524; 0.002960313; 0.09234104; -1.040257; -0.3755931; 0.01649608; -0.9260797; 
1905; 19.04; 0.02865866; 1.849557; 0.06289375; 0.07049695; 1.208691; -0.2076731; -0.1930571; 1.412091; -0.1706919; 0.002955409; 0.09229445; -1.040248; -0.3755875; 0.01649489; -0.9260777; 
1906; 19.05; 0.02672208; 1.849772; 0.06328288; 0.07230719; 1.212691; -0.2050925; -0.1823889; 1.39435; -0.1706763; 0.002953552; 0.09226356; -1.040265; -0.3755963; 0.01648148; -0.9260978; 
1907; 19.06; 0.02672208; 1.849772; 0.06328288; 0.07230719; 1.212691; -0.2050925; -0.1823889; 1.39435; -0.1706763; 0.002953552; 0.09226356; -1.040265; -0.3755963; 0.01648148; -0.9260978; 
1908; 19.07; 0.02451268; 1.850016; 0.06355564; 0.07247587; 1.22085; -0.2009381; -0.1736379; 1.372698; -0.1733615; 0.00294349; 0.09227508; -1.04026; -0.3755932; 0.01648726; -0.9260793; 
1909; 19.08; 0.02451268; 1.850016; 0.06355564; 0.07247587; 1.22085; -0.2009381; -0.1736379; 1.372698; -0.1733615; 0.00294349; 0.09227508; -1.04026; -0.3755932; 0.01648726; -0.9260793; 
1910; 19.09; 0.01909539; 1.85031; 0.06292556; 0.0614859; 1.241844; -0.1912052; -0.1503604; 1.320471; -0.1784328; 0.0029732; 0.09231463; -1.040227; -0.3755949; 0.01648096; -0.9260897; 
1911; 19.1; 0.01257888; 1.850176; 0.06046828; 0.05513509; 1.275216; -0.1769838; -0.131511; 1.258958; -0.1843554; 0.002984689; 0.09244025; -1.040246; -0.3756036; 0.01650057; -0.9261053; 
1912; 19.11; 0.008964411; 1.849914; 0.05872301; 0.0530606; 1.295005; -0.173286; -0.1184851; 1.230146; -0.1836748; 0.00294969; 0.09231882; -1.040242; -0.3756078; 0.01649272; -0.9261091; 
1913; 19.12; 0.005240037; 1.849496; 0.05675332; 0.05260567; 1.314911; -0.1679644; -0.1040761; 1.205221; -0.1774946; 0.002953219; 0.09232812; -1.040244; -0.3755951; 0.01649802; -0.9260997; 
1914; 19.13; 0.005240037; 1.849496; 0.05675332; 0.05260567; 1.314911; -0.1679644; -0.1040761; 1.205221; -0.1774946; 0.002953219; 0.09232812; -1.040244; -0.3755951; 0.01649802; -0.9260997; 
1915; 19.14; -0.002584951; 1.848034; 0.0524946; 0.0525779; 1.354187; -0.1544299; -0.07674371; 1.1835; -0.1545154; 0.002990015; 0.09239461; -1.040297; -0.3755911; 0.0164776; -0.9260876; 
1916; 19.15; -0.006562881; 1.847024; 0.05032361; 0.05919885; 1.368147; -0.1479299; -0.0687275; 1.184989; -0.144282; 0.002940923; 0.09225556; -1.040272; -0.3755907; 0.01650824; -0.9261052; 
1917; 19.16; -0.006562881; 1.847024; 0.05032361; 0.05919885; 1.368147; -0.1479299; -0.0687275; 1.184989; -0.144282; 0.002940923; 0.09225556; -1.040272; -0.3755907; 0.01650824; -0.9261052; 
1918; 19.17; -0.01439045; 1.844664; 0.04606383; 0.0702408; 1.375706; -0.142091; -0.06926852; 1.19091; -0.1322058; 0.002947333; 0.09225699; -1.040257; -0.3756018; 0.01650461; -0.9261147; 
1919; 19.18; -0.01439045; 1.844664; 0.04606383; 0.0702408; 1.375706; -0.142091; -0.06926852; 1.19091; -0.1322058; 0.002947333; 0.09225699; -1.040257; -0.3756018; 0.01650461; -0.9261147; 
1920; 19.19; -0.01824451; 1.843514; 0.0439447; 0.07404502; 1.367682; -0.1470169; -0.07250772; 1.194935; -0.1319122; 0.002950965; 0.0922903; -1.040249; -0.3755942; 0.01647587; -0.9260783; 
1921; 19.2; -0.02508929; 1.841346; 0.03999; 0.07712714; 1.335698; -0.1620822; -0.08229809; 1.209914; -0.1359851; 0.002929319; 0.09224539; -1.040253; -0.3756022; 0.016486; -0.9260839; 
1922; 19.21; -0.02508929; 1.841346; 0.03999; 0.07712714; 1.335698; -0.1620822; -0.08229809; 1.209914; -0.1359851; 0.002929319; 0.09224539; -1.040253; -0.3756022; 0.016486; -0.9260839; 
1923; 19.22; -0.03105062; 1.83976; 0.03807219; 0.07652206; 1.291598; -0.1753359; -0.08420695; 1.233153; -0.1420171; 0.002949385; 0.09227056; -1.040259; -0.3755946; 0.01648135; -0.9260846; 
1924; 19.23; -0.03335924; 1.839276; 0.03807509; 0.07637777; 1.267652; -0.1799809; -0.08332997; 1.244915; -0.144005; 0.002964745; 0.09236759; -1.040269; -0.3756063; 0.01649166; -0.9260997; 
1925; 19.24; -0.03517446; 1.838991; 0.03853494; 0.07568291; 1.24382; -0.1823048; -0.08295304; 1.255534; -0.1462262; 0.002939869; 0.09226252; -1.040255; -0.3756065; 0.0164909; -0.9260792; 
1926; 19.25; -0.03517446; 1.838991; 0.03853494; 0.07568291; 1.24382; -0.1823048; -0.08295304; 1.255534; -0.1462262; 0.002939869; 0.09226252; -1.040255; -0.3756065; 0.0164909; -0.9260792; 
1927; 19.26; -0.03771015; 1.839142; 0.04025794; 0.0797718; 1.211805; -0.1764278; -0.08519089; 1.273465; -0.1487215; 0.002931782; 0.09226999; -1.040256; -0.3755988; 0.01648223; -0.9260689; 
1928; 19.27; -0.03771015; 1.839142; 0.04025794; 0.0797718; 1.211805; -0.1764278; -0.08519089; 1.273465; -0.1487215; 0.002931782; 0.09226999; -1.040256; -0.3755988; 0.01648223; -0.9260689; 
1929; 19.28; -0.03771015; 1.839142; 0.04025794; 0.0797718; 1.211805; -0.1764278; -0.08519089; 1.273465; -0.1487215; 0.002931782; 0.09226999; -1.040256; -0.3755988; 0.01648223; -0.9260689; 
1930; 19.29; -0.03771015; 1.839142; 0.04025794; 0.0797718; 1.211805; -0.1764278; -0.08519089; 1.273465; -0.1487215; 0.002931782; 0.09226999; -1.040256; -0.3755988; 0.01648223; -0.9260689; 
1931; 19.3; -0.03771015; 1.839142; 0.04025794; 0.0797718; 1.211805; -0.1764278; -0.08519089; 1.273465; -0.1487215; 0.002931782; 0.09226999; -1.040256; -0.3755988; 0.01648223; -0.9260689; 
1932; 19.31; -0.03927538; 1.841508; 0.04521877; 0.08022907; 1.236274; -0.1563451; -0.0979523; 1.268414; -0.1575081; 0.002970416; 0.09237354; -1.04026; -0.3755994; 0.01650287; -0.9260991; 
1933; 19.32; -0.03927538; 1.841508; 0.04521877; 0.08022907; 1.236274; -0.1563451; -0.0979523; 1.268414; -0.1575081; 0.002970416; 0.09237354; -1.04026; -0.3755994; 0.01650287; -0.9260991; 
1934; 19.33; -0.03927538; 1.841508; 0.04521877; 0.08022907; 1.236274; -0.1563451; -0.0979523; 1.268414; -0.1575081; 0.002970416; 0.09237354; -1.04026; -0.3755994; 0.01650287; -0.9260991; 
1935; 19.34; -0.03713557; 1.843487; 0.04716787; 0.07221545; 1.285117; -0.1537288; -0.09087233; 1.229285; -0.1622797; 0.002970847; 0.09235365; -1.040269; -0.375596; 0.0164916; -0.9261054; 
